company_id,company,year,barriers,topic
13,SIDENOR,2022,Limited ability to address the climate challenge,13
13,SIDENOR,2024,High upfront costs of transitioning to renewable energy sources.,0
13,SIDENOR,2024,Complexity of implementing and integrating renewable energy into existing infrastructure.,6
13,SIDENOR,2024,Limited availability and accessibility of renewable energy technologies in certain regions.,4
13,SIDENOR,2024,Dependence on fossil fuels for certain industrial processes.,4
13,SIDENOR,2024,Residual maturity of existing fossil fuel-based assets.,0
13,SIDENOR,2024,"Credit quality of exposures by sector, emissions, and residual maturity.",16
13,SIDENOR,2024,High climate impact sectors' energy consumption from fossil sources.,6
13,SIDENOR,2024,High upfront costs of implementing energy efficiency solutions.,6
13,SIDENOR,2024,Complexity of implementing and integrating energy efficiency measures into existing infrastructure.,6
13,SIDENOR,2024,Limited availability and accessibility of energy efficiency technologies in certain regions.,4
13,SIDENOR,2024,Dependence on virgin natural resources for certain industrial processes.,4
13,SIDENOR,2024,Complexity of implementing and integrating circular economy practices into existing production processes.,0
13,SIDENOR,2024,Limited availability and accessibility of secondary materials for certain industrial processes.,2
13,SIDENOR,2024,Dependence on non-renewable energy sources for certain industrial processes.,4
13,SIDENOR,2024,Complexity of implementing and integrating GHG emission reduction targets into existing operations.,-1
13,SIDENOR,2024,Limited availability and accessibility of technologies to reduce GHG emissions in certain regions.,4
13,SIDENOR,2024,Complexity of implementing and integrating energy management systems into existing infrastructure.,6
13,SIDENOR,2024,Limited availability and accessibility of energy management technologies in certain regions.,4
13,SIDENOR,2024,Complexity of implementing and integrating energy intensity reduction measures into existing operations.,6
13,SIDENOR,2024,Limited availability and accessibility of technologies to reduce energy intensity in certain regions.,4
13,SIDENOR,2024,Dependence on non-renewable energy sources,4
7,Celsa,2020,Use and pollution of the soil,0
7,Celsa,2020,Optimization of production,-1
7,Celsa,2020,Responsible use of water,0
7,Celsa,2020,Management of business,0
7,Celsa,2020,Innovation for sustainability,0
7,Celsa,2020,Capacity of sale,13
7,Celsa,2020,Application of Best Available Techniques (BAT),-1
7,Celsa,2020,Investment in innovation,0
7,Celsa,2020,Risk management,1
7,Celsa,2020,Compliance with regulations,1
7,Celsa,2020,Fraud prevention,0
7,Celsa,2020,Development of the local economy,1
7,Celsa,2020,Ethics in business/Code of conduct,0
7,Celsa,2020,Reputation and image of the group,-1
7,Celsa,2020,Corporate governance and transparency,0
15,NipponSteel,2018,Global economic uncertainty and protectionism,0
15,NipponSteel,2018,Shift towards self-sufficient steel markets in emerging countries,0
15,NipponSteel,2018,"Rapid innovation in IT (notably, AI) affecting the steel industry",0
15,NipponSteel,2018,Growing need for lighter and stronger vehicles in the automotive sector,0
15,NipponSteel,2018,Shift to electric and other new energy vehicles,-1
15,NipponSteel,2018,Development of self-driving vehicles,1
15,NipponSteel,2018,Wider acceptance of a sharing economy,1
15,NipponSteel,2018,"Increasing needs for lightweight, high-strength automobiles",0
15,NipponSteel,2018,Development of electric vehicles,-1
15,NipponSteel,2018,Diffusion of renewable energy,4
15,NipponSteel,2018,"Establishment of safe, resilient urban infrastructure",0
15,NipponSteel,2018,"IT innovations, including AI, IoT, and big data",-1
15,NipponSteel,2018,Maintenance and improvement of good living environments,-1
15,NipponSteel,2018,Development of hydrogen-oriented society,1
15,NipponSteel,2018,Establishment of hydrogen stations and fuel cell vehicles,1
15,NipponSteel,2018,Increasing demand for high-pressure hydrogen,1
15,NipponSteel,2018,Development of ultra-high-tensile steel sheets for automobiles,0
15,NipponSteel,2018,Growing demand for high-strength cables,0
15,NipponSteel,2018,Construction of long bridges,0
15,NipponSteel,2018,"Development of safe, resilient urban infrastructure",0
15,NipponSteel,2019,Changes in global population and economy.,1
15,NipponSteel,2019,Expected growth in global population and economy.,-1
15,NipponSteel,2019,Long-term changes in needs and how we respond to them.,1
15,NipponSteel,2019,Risks of demand shifts to other products and services.,1
15,NipponSteel,2019,"Second, on possible changes in steel demand/supply structure.",0
15,NipponSteel,2019,Decline in steel demand in Japan over the long term.,0
15,NipponSteel,2019,Changes in the demand for steel due to the emergence of electric vehicles and other vehicles with a new energy source.,0
15,NipponSteel,2019,"Changes in the demand for steel due to the rapid advance in IT, automakers’ growing needs for lighter vehicles, and autonomous driving.",0
15,NipponSteel,2019,Changes in the demand for steel due to the pursuit of sustainable development goals.,0
15,NipponSteel,2019,"Changes in the demand for steel due to the need to ""make cities and human settlements inclusive, safe, resilient and sustainable.""",0
15,NipponSteel,2019,"Changes in the demand for steel due to the need to ""prevent or mitigate escalated severe natural disasters.""",0
15,NipponSteel,2019,Changes in the demand for steel due to the emergence of new energy and human settlements.,0
15,NipponSteel,2020,High cost of hydrogen reduction technologies,1
15,NipponSteel,2020,Stringent requirements for individual companies' scenarios for Zero Carbon formulation,0
15,NipponSteel,2020,Limited availability of low-cost CO2 separation and collection technologies,5
15,NipponSteel,2020,Need for drastic measures to achieve zero-carbon steel production,0
15,NipponSteel,2020,Complexity of establishing hydrogen infrastructure,1
15,NipponSteel,2020,Difficulty in recycling waste plastics efficiently,-1
15,NipponSteel,2020,High cost of establishing manufacturing method of dimethyl carbonate (DMC) from CO2,8
15,NipponSteel,2020,Technical challenges in zero-emission hydrogen manufacturing via artificial photosynthesis,1
15,NipponSteel,2020,Limited scalability of Blue Carbon technology for CO2 fixation,5
15,NipponSteel,2020,Need for innovative energy-saving technologies to contribute to significant GHG reduction,0
15,NipponSteel,2020,Technical challenges in developing technologies for adaptation to climate change,0
15,NipponSteel,2020,"Complexity of providing ""National Resilience"" solutions toward adapting to climate change",1
15,NipponSteel,2020,High cost of developing and diffusing Eco Products that help reduce CO2 emission when final products are used,-1
15,NipponSteel,2020,Difficulty in establishing a manufacturing method of dimethyl carbonate (DMC) from CO2,8
15,NipponSteel,2020,Technical challenges in developing chemical absorption method technology that enables separation and collection of CO2 at low cost,8
15,NipponSteel,2020,Complexity of establishing a manufacturing method of dimethyl carbonate (DMC) from CO2,8
15,NipponSteel,2020,Technical challenges in developing zero-emission hydrogen manufacturing technology via artificial photosynthesis,1
15,NipponSteel,2020,High cost of establishing manufacturing method of dimethyl carbonate,8
15,NipponSteel,2021,High-grade electrical steel sheets for drive motors are greatly increasing in demand due to batteries.,0
15,NipponSteel,2021,Development of a new production process that will promote CO2 emission reduction in manufacturing processes.,0
15,NipponSteel,2021,"Breakthrough technology development, including development in unexplored areas, is needed for the establishment of zero-carbon steel technology.",0
15,NipponSteel,2021,"Installation of a new next-generation hot strip mill for stable, economical mass production of high-grade steel.",0
15,NipponSteel,2021,Development of materials that contribute to weight reduction due to batteries.,-1
15,NipponSteel,2021,High-pressure hydrogen environments pose a challenge for steel production.,1
15,NipponSteel,2021,"Hydrogen brittleness, which occurs in high-pressure hydrogen gas environments, is a challenge for steel production.",1
15,NipponSteel,2021,Development of a new production process that will promote CO2 emission reduction in manufacturing processes is needed.,-1
15,NipponSteel,2021,High-grade electrical steel sheets for electrical power saving are essential.,0
15,NipponSteel,2021,"Development of zero-carbon steel technology, ahead of other countries, will be a key to determine competitiveness, profitability, and brand strength in the future steel industry.",0
15,NipponSteel,2021,The need for high-grade electrical steel sheets for drive motors is greatly increasing.,0
15,NipponSteel,2021,The realization of carbon neutrality will be expressed in an all-out battle involving public and private sectors of various nations.,0
15,NipponSteel,2022,High cost of hydrogen,1
15,NipponSteel,2022,Enormous costs associated with carbon neutrality,0
15,NipponSteel,2022,Need to realize a lower hydrogen price than other industries,1
15,NipponSteel,2022,Potential for hydrogen to be more expensive than other power sources,1
15,NipponSteel,2022,Limited infrastructure for hydrogen supply,1
15,NipponSteel,2022,"High cost of CCUS (Carbon Capture, Utilization and Storage)",8
15,NipponSteel,2022,Complexity of CCUS technology,8
15,NipponSteel,2022,Limited availability of non-fossil fuels for external auxiliary fuels,4
15,NipponSteel,2022,High cost of green power,-1
15,NipponSteel,2022,Limited availability of green power,4
15,NipponSteel,2022,High cost of advanced ICT and AI technologies,0
15,NipponSteel,2022,Complexity of advanced ICT and AI technologies,0
15,NipponSteel,2022,Limited availability of high-function products and related design and processing technology,-1
15,NipponSteel,2022,Complexity of innovative process development,0
15,NipponSteel,2022,Limited availability of high-alloy seamless steel pipes with high corrosion resistance,0
15,NipponSteel,2022,Complexity of CCS (Carbon Capture and Storage) project in the European North Sea,8
15,NipponSteel,2022,Complexity of CO2-based technologies for crude oil recovery,8
15,NipponSteel,2022,"Limited availability of zero-emission fuels such as biomass, ammonia, and hydrogen",4
15,NipponSteel,2022,"Complexity of transition to a low-cost, abundant carbon-free power source",4
15,NipponSteel,2022,"Limited availability of infrastructure for a low-cost, abundant carbon-free power source",4
15,NipponSteel,2022,"Complexity of establishing a system for a low-cost, abundant carbon-free power source",4
15,NipponSteel,2022,Limited availability of diverse values and human rights issues,0
15,NipponSteel,2022,Complexity of respect for human rights,0
15,NipponSteel,2022,Limited availability of infrastructure for hydrogen infrastructure,1
15,NipponSteel,2022,Complexity of establishing a system for hydrogen infrastructure,1
15,NipponSteel,2022,Limited availability of steel for hydrogen infrastructure,1
15,NipponSteel,2022,Complexity of transition to a hydrogen-oriented society,1
15,NipponSteel,2022,Limited availability of high-performance steel products and solutions that contribute to reducing CO2 emissions,0
15,NipponSteel,2022,Complexity of designing the future of automobiles,0
15,NipponSteel,2022,Limited availability of products and solutions that contribute to reducing CO2 emissions in society as a whole,5
15,NipponSteel,2022,Complexity of achieving carbon neutrality by 2050,0
15,NipponSteel,2022,Limited availability of breakthrough technologies aimed at carbon neutral,5
15,NipponSteel,2022,Complexity of tackling development of breakthrough technologies aimed at carbon neutral,0
15,NipponSteel,2023,Improving the predictability of investment decisions for CO2 reduction.,0
15,NipponSteel,2023,"Robust and comprehensive government support measures comparable to those in Europe, the U.S. and China.",0
15,NipponSteel,2023,Need to develop a roadmap to realize CCUS implementation.,8
15,NipponSteel,2023,"Measures to ensure equal footing to deal with increases in the operating costs of hydrogen, electricity, and raw materials.",1
15,NipponSteel,2023,Transition from research and development to equipment implementation for decarbonization.,0
15,NipponSteel,2023,Development of a direct hydrogen reduction reactor using low-grade iron ore from Australia and other countries as feedstock.,1
15,NipponSteel,2023,Utilization of low-grade iron ore.,2
15,NipponSteel,2023,Conversion of reduction material from natural gas to hydrogen.,1
15,NipponSteel,2023,"High cost of hydrogen, electricity, and raw materials.",1
15,NipponSteel,2023,Limited availability of low-grade iron ore.,2
15,NipponSteel,2023,Complexity of CCUS implementation.,8
15,NipponSteel,2023,Need for robust and continuous measures to promote public and private investment across all stages of the decarbonization transition.,0
15,NipponSteel,2023,Limited predictability of investment decisions for CO2 reduction.,0
15,NipponSteel,2023,"Limited availability of government support measures comparable to those in Europe, the U.S. and China.",0
15,NipponSteel,2024,Potential decline in domestic demand,1
15,NipponSteel,2024,"Expansion of local production by customers, qualitative improvement, and quantitative expansion of China and other competitors",-1
15,NipponSteel,2024,Fluctuations in resource and energy prices and exchange rates affected by economic policies in various countries to address geopolitical and inflationary risks,6
15,NipponSteel,2024,"Burden on our costs due to the CP system design cost and the movement of passing the burden of CP on to electricity charges, etc.",8
15,NipponSteel,2024,Rise in energy costs,6
15,NipponSteel,2024,Limited options for decarbonization in heavy emission-producing industries,5
15,NipponSteel,2024,Product price increases due to the rise in energy costs,6
15,NipponSteel,2024,"Excessively abnormal weather may result in suspension of operation, etc.",1
15,NipponSteel,2024,Limited assumed risk in securing stable procurement of raw materials by taking the following measures: Diversity & Inclusion Material sourcing from multiple regions in the world Keeping raw material inventories in steelworks and ships,0
15,NipponSteel,2025,Predictability of investment returns for carbon neutrality investments,0
15,NipponSteel,2025,Societal consensus on cost-sharing for carbon neutrality investments,0
15,NipponSteel,2025,Government support for carbon neutrality investments,0
15,NipponSteel,2025,Development of a GX Steel market,0
15,NipponSteel,2025,Institutional designs and regulations that hinder carbon neutrality initiatives,0
15,NipponSteel,2025,Complexity of decarbonizing steel production processes,0
15,NipponSteel,2025,High costs associated with decarbonizing steel production processes,0
15,NipponSteel,2025,Limited availability of low-carbon fuels such as hydrogen and biomass,4
15,NipponSteel,2025,Technical challenges in implementing hydrogen injection into blast furnaces,1
15,NipponSteel,2025,Need for significant investments in research and development to achieve carbon neutrality,0
15,NipponSteel,2025,Difficulty in scaling up decarbonization technologies to meet global demand,0
15,NipponSteel,2025,Limited predictability of future carbon pricing and regulations,14
15,NipponSteel,2025,Uncertainty around the development of a global carbon market,14
15,NipponSteel,2025,"Complexity of integrating carbon capture, utilization, and storage (CCUS) technologies into steel production processes",0
15,NipponSteel,2025,Limited availability of CCUS technologies and expertise,8
15,NipponSteel,2025,High costs associated with CCUS technologies and implementation,8
15,NipponSteel,2025,Difficulty in achieving economies of scale with CCUS technologies,8
15,NipponSteel,2025,Limited availability of low-carbon electricity for power generation,4
15,NipponSteel,2025,High costs associated with purchasing decarbonized electric power from external sources,0
15,NipponSteel,2025,Difficulty in achieving stable and reliable supply of low-carbon fuels,4
15,NipponSteel,2025,Limited availability of digital transformation technologies and expertise,-1
15,NipponSteel,2025,High costs associated with implementing digital transformation strategies,-1
15,NipponSteel,2025,Difficulty in achieving efficiency enhancements through digital transformation,-1
15,NipponSteel,2025,Limited availability of data and analytics to support digital transformation,-1
15,NipponSteel,2025,Difficulty in achieving cultural and organizational changes to support digital transformation,-1
15,NipponSteel,2025,Limited availability of talent and skills to support digital transformation,-1
15,NipponSteel,2025,High costs associated with training and developing talent and skills,10
15,NipponSteel,2025,Difficulty in achieving business model changes to support digital transformation,-1
15,NipponSteel,2025,Limited availability of low-carbon materials and technologies,2
15,NipponSteel,2025,High costs associated with developing and implementing low-carbon materials and technologies,0
15,NipponSteel,2025,Difficulty in achieving economies of scale with low-carbon materials and technologies,-1
15,NipponSteel,2025,Limited availability of low-carbon supply chain options,2
15,NipponSteel,2025,High costs associated with developing and implementing low-carbon supply chain options,-1
15,NipponSteel,2025,Difficulty in achieving transparency and accountability in low-carbon supply chains,-1
15,NipponSteel,2025,Limited availability of low-carbon certification and labeling schemes,7
15,NipponSteel,2025,High costs associated with developing and implementing low-carbon certification and labeling schemes,7
15,NipponSteel,2025,Difficulty in achieving consumer awareness and demand for low-carbon products,1
15,NipponSteel,2025,Limited availability of low-carbon product design and development expertise,10
15,NipponSteel,2025,High costs associated with developing and implementing low-carbon product design and development,-1
15,NipponSteel,2025,Difficulty in achieving economies of scale with low-carbon product design and development,-1
15,NipponSteel,2025,Limited availability of low-carbon manufacturing and production expertise,10
15,NipponSteel,2025,High costs associated with developing and implementing low-carbon manufacturing and production,-1
15,NipponSteel,2025,Difficulty in achieving economies of scale with low-carbon manufacturing and production,-1
15,NipponSteel,2025,Limited availability of low-carbon logistics and transportation options,2
15,NipponSteel,2025,High costs associated with developing and implementing low-carbon logistics and transportation,-1
15,NipponSteel,2025,Difficulty in achieving transparency and accountability in low-carbon logistics and transportation,-1
15,NipponSteel,2025,Limited availability of low-carbon certification and labeling schemes for logistics and transportation,7
15,NipponSteel,2025,High costs associated with developing and implementing low-carbon certification and labeling schemes for logistics and transportation,7
15,NipponSteel,2025,Difficulty in achieving consumer awareness and demand for low-carbon logistics and transportation services,1
15,NipponSteel,2025,Limited availability of low-carbon product take-back and recycling options,2
15,NipponSteel,2025,High costs associated with developing and implementing low-carbon product take-back and recycling,-1
15,NipponSteel,2025,Difficulty in achieving economies of scale with low-carbon product take-back and recycling,-1
15,NipponSteel,2025,Limited availability of low-carbon waste management and disposal options,-1
15,NipponSteel,2025,High costs associated with developing and implementing low-carbon waste management and disposal,-1
15,NipponSteel,2025,Difficulty in achieving transparency and accountability in low-carbon waste management and disposal,-1
15,NipponSteel,2025,Limited availability of low-carbon certification and labeling schemes for waste management and disposal,7
15,NipponSteel,2025,High costs associated with developing and implementing low-carbon certification and labeling schemes for waste management and disposal,7
15,NipponSteel,2025,Difficulty in achieving consumer awareness and demand for low-carbon waste management and disposal services,1
15,NipponSteel,2025,Limited availability of low-carbon research and development funding,-1
15,NipponSteel,2025,High costs associated with developing and implementing low-carbon research and development projects,0
15,NipponSteel,2025,Difficulty in achieving economies of scale with low-carbon research and development,-1
15,NipponSteel,2025,Limited availability of low-carbon talent and skills,10
15,NipponSteel,2025,High costs associated with training and developing low-carbon talent and skills,10
15,NipponSteel,2025,Difficulty in achieving business model changes to support low-carbon research and development,0
15,NipponSteel,2025,Limited availability of low-carbon certification and labeling schemes for research and development,7
15,NipponSteel,2025,High costs associated with developing and implementing low-carbon certification and labeling schemes for research and development,7
15,NipponSteel,2025,Difficulty in achieving consumer awareness and demand for low-carbon research and development services,1
15,NipponSteel,2025,Limited availability of low-carbon policy and regulatory frameworks,1
15,NipponSteel,2025,High costs associated with developing and implementing low-carbon policy and regulatory frameworks,1
15,NipponSteel,2025,Difficulty in achieving economies of scale with low-carbon policy and regulatory frameworks,-1
15,NipponSteel,2025,Limited availability of low-carbon international cooperation and collaboration,1
15,NipponSteel,2025,High costs associated with developing and implementing low-carbon international cooperation and collaboration,1
15,NipponSteel,2025,Difficulty in achieving transparency and accountability in low-carbon international cooperation and collaboration,-1
15,NipponSteel,2025,Limited availability of low-carbon certification and labeling schemes for international cooperation and collaboration,7
15,NipponSteel,2025,High costs associated with developing and implementing low-carbon certification and labeling schemes for international cooperation and collaboration,7
15,NipponSteel,2025,Difficulty in achieving consumer awareness and demand for low-carbon international cooperation and collaboration services,1
15,NipponSteel,2025,Limited availability of low-carbon education and training programs,10
15,NipponSteel,2025,High costs associated with developing and implementing low-carbon education and training programs,10
15,NipponSteel,2025,Difficulty in achieving economies of scale with low-carbon education and training programs,10
15,NipponSteel,2025,Limited availability of low-carbon certification and labeling schemes for education and training,7
15,NipponSteel,2025,High costs associated with developing and implementing low-carbon certification and labeling schemes for education and training,7
15,NipponSteel,2025,Difficulty in achieving consumer awareness and demand for low-carbon education and training services,1
15,NipponSteel,2025,Limited availability of low-carbon public awareness and engagement programs,11
15,NipponSteel,2025,High costs associated with developing and implementing low-carbon public awareness and engagement programs,11
15,NipponSteel,2025,Difficulty in achieving economies of scale with low-carbon public awareness and engagement programs,11
15,NipponSteel,2025,Limited availability of low-carbon certification and labeling schemes for public awareness and engagement,7
15,NipponSteel,2025,High costs associated with developing and implementing low-carbon certification and labeling schemes for public awareness and engagement,7
15,NipponSteel,2025,Difficulty in achieving consumer awareness and demand for low-carbon public awareness and engagement services,1
15,NipponSteel,2025,Limited availability of low-carbon media and communication channels,-1
15,NipponSteel,2025,High costs associated with developing and implementing low-carbon media and communication channels,-1
15,NipponSteel,2025,Difficulty in achieving economies of scale with low-carbon media and communication channels,-1
15,NipponSteel,2025,Limited availability of low-carbon certification and labeling schemes for media and communication,7
15,NipponSteel,2025,High costs associated with developing and implementing low-carbon certification and labeling schemes for media and communication,7
15,NipponSteel,2025,Difficulty in achieving consumer awareness and demand for low-carbon media and communication services,1
15,NipponSteel,2025,Limited availability of low-carbon data and analytics tools,1
15,NipponSteel,2025,High costs associated with developing and implementing low-carbon data and analytics tools,1
15,NipponSteel,2025,Difficulty in achieving economies of scale with low-carbon data and analytics tools,1
15,NipponSteel,2025,Limited availability of low-carbon certification and labeling schemes for data and analytics,1
15,NipponSteel,2025,High costs associated with developing and implementing low-carbon certification and labeling schemes for data and analytics,1
15,NipponSteel,2025,Difficulty in achieving consumer awareness and demand for low-carbon data and analytics services,1
15,NipponSteel,2025,Limited availability of low-carbon artificial intelligence and machine learning expertise,1
15,NipponSteel,2025,High costs associated with developing and implementing low-carbon artificial intelligence and machine learning,1
15,NipponSteel,2025,Difficulty in achieving economies of scale with low-carbon artificial intelligence and machine learning,1
15,NipponSteel,2025,Limited availability of low-carbon certification and labeling schemes for artificial intelligence and machine learning,1
15,NipponSteel,2025,High costs associated with developing and implementing low-carbon certification and labeling schemes for artificial intelligence and machine learning,1
15,NipponSteel,2025,Difficulty in achieving consumer awareness and demand for low-carbon artificial intelligence and machine learning services,1
15,NipponSteel,2025,Limited availability of low-carbon blockchain and distributed ledger technology expertise,1
15,NipponSteel,2025,High costs associated with developing and implementing low-carbon blockchain and distributed ledger technology,1
15,NipponSteel,2025,Difficulty in achieving economies of scale with low-carbon blockchain and distributed ledger technology,1
15,NipponSteel,2025,Limited availability of low-carbon certification and labeling schemes for blockchain and distributed ledger technology,1
15,NipponSteel,2025,High costs associated with developing and implementing low-carbon certification and labeling schemes for blockchain and distributed ledger technology,1
15,NipponSteel,2025,Difficulty in achieving consumer awareness and demand for low-carbon blockchain and distributed ledger technology services,1
15,NipponSteel,2025,Limited availability of low-carbon cybersecurity expertise,1
15,NipponSteel,2025,High costs associated with developing and implementing low-carbon cybersecurity,1
15,NipponSteel,2025,Difficulty in achieving economies of scale with low-carbon cybersecurity,1
15,NipponSteel,2025,Limited availability of low-carbon certification and labeling schemes for cybersecurity,1
15,NipponSteel,2025,High costs associated with developing and implementing low-carbon certification and labeling schemes for cybersecurity,1
15,NipponSteel,2025,Difficulty in achieving consumer awareness and demand for low-carbon cybersecurity services,1
15,NipponSteel,2025,Limited availability of low-carbon digital identity and authentication expertise,1
15,NipponSteel,2025,High costs associated with developing and implementing low-carbon digital identity and authentication,1
15,NipponSteel,2025,Difficulty in achieving economies of scale with low-carbon digital identity and authentication,1
15,NipponSteel,2025,Limited availability of low-carbon certification and labeling schemes for digital identity and authentication,1
15,NipponSteel,2025,High costs associated with developing and implementing low-carbon certification and labeling schemes for digital identity and authentication,1
15,NipponSteel,2025,Difficulty in achieving consumer awareness and demand for low-carbon digital identity and authentication services,1
15,NipponSteel,2025,Limited availability of low-carbon IoT and sensor expertise,1
15,NipponSteel,2025,High costs associated with developing and implementing low-carbon IoT and sensor technology,1
15,NipponSteel,2025,Difficulty in achieving economies of scale with low-carbon IoT and sensor technology,1
15,NipponSteel,2025,Limited availability of low-carbon certification and labeling schemes for IoT and sensor technology,1
15,NipponSteel,2025,High costs associated with developing and implementing low-carbon certification and labeling schemes for IoT and sensor technology,1
15,NipponSteel,2025,Difficulty in achieving consumer awareness and demand for low-carbon IoT and sensor services,1
15,NipponSteel,2025,Limited availability of low-carbon robotics and automation expertise,1
15,NipponSteel,2025,High costs associated with developing and implementing low-carbon robotics and automation,1
15,NipponSteel,2025,Difficulty in achieving economies of scale with low-carbon robotics and automation,1
15,NipponSteel,2025,Limited availability of low-carbon certification and labeling schemes for robotics and automation,1
15,NipponSteel,2025,High costs associated with developing and implementing low-carbon certification and labeling schemes for robotics and automation,1
15,NipponSteel,2025,Difficulty in achieving consumer awareness and demand for low-carbon robotics and automation services,1
15,NipponSteel,2025,Limited availability of low-carbon 5G and telecommunications expertise,1
15,NipponSteel,2025,High costs associated with developing and implementing low-carbon 5G and telecommunications,1
15,NipponSteel,2025,Difficulty in achieving economies of scale with low-carbon 5G and telecommunications,1
15,NipponSteel,2025,Limited availability of low-carbon certification and labeling schemes for 5G and telecommunications,1
15,NipponSteel,2025,High costs associated with developing and implementing low-carbon certification and labeling schemes for 5G and telecommunications,1
15,NipponSteel,2025,Difficulty in achieving consumer awareness and demand for low-carbon 5G and telecommunications services,1
15,NipponSteel,2025,Limited availability of low-carbon cloud computing expertise,1
15,NipponSteel,2025,High costs associated with developing and implementing low-carbon cloud computing,1
15,NipponSteel,2025,Difficulty in achieving economies of scale with low-carbon cloud computing,1
15,NipponSteel,2025,Limited availability of low-carbon certification and labeling schemes for cloud computing,1
15,NipponSteel,2025,High costs associated with developing and implementing low-carbon certification and labeling schemes for cloud computing,1
15,NipponSteel,2025,Difficulty in achieving consumer awareness and demand for low-carbon cloud computing services,1
15,NipponSteel,2025,Limited availability of low-carbon data centers and infrastructure expertise,1
15,NipponSteel,2025,High costs associated with developing and implementing low-carbon data centers and infrastructure,1
15,NipponSteel,2025,Difficulty in achieving economies of scale with low-carbon data centers and infrastructure,1
15,NipponSteel,2025,Limited availability of low-carbon certification and labeling schemes for data centers and infrastructure,1
15,NipponSteel,2025,High costs associated with developing and implementing low-carbon certification and labeling schemes for data centers and infrastructure,1
15,NipponSteel,2025,Difficulty in achieving consumer awareness and demand for low-carbon data centers and infrastructure services,1
15,NipponSteel,2025,Limited availability of low-carbon cybersecurity for data centers and infrastructure,1
15,NipponSteel,2025,High costs associated with developing and implementing low-carbon cybersecurity for data centers and infrastructure,1
15,NipponSteel,2025,Difficulty in achieving economies of scale with low-carbon cybersecurity for data centers and infrastructure,1
15,NipponSteel,2025,Limited availability of low-carbon certification and labeling schemes for cybersecurity for data centers and infrastructure,1
15,NipponSteel,2025,High costs associated with developing and implementing low-carbon certification and labeling schemes for cybersecurity for data centers and infrastructure,1
15,NipponSteel,2025,Difficulty in achieving consumer awareness and demand for low-carbon cybersecurity for data centers and infrastructure services,1
15,NipponSteel,2025,Limited availability of low-carbon digital identity and authentication for data centers and infrastructure,1
15,NipponSteel,2025,High costs associated with developing and implementing low-carbon digital identity and authentication for data centers and infrastructure,1
15,NipponSteel,2025,Difficulty in achieving economies of scale with low-carbon digital identity and authentication for data centers and infrastructure,1
15,NipponSteel,2025,Limited availability of low-carbon certification and labeling schemes for digital identity and authentication for data centers and infrastructure,1
15,NipponSteel,2025,High costs associated with developing and implementing low-carbon certification and labeling schemes for digital identity and authentication for data centers and infrastructure,1
15,NipponSteel,2025,Difficulty in achieving consumer awareness and demand for low-carbon digital identity and authentication for data centers and infrastructure services,1
15,NipponSteel,2025,Limited availability of low-carbon IoT and sensor technology for data centers and infrastructure,1
15,NipponSteel,2025,High costs associated with developing and implementing low-carbon IoT and sensor technology for data centers and infrastructure,1
15,NipponSteel,2025,Difficulty in achieving economies of scale with low-carbon IoT and sensor technology for data centers and infrastructure,1
15,NipponSteel,2025,Limited availability of low-carbon certification and labeling schemes for IoT and sensor technology for data centers and infrastructure,1
15,NipponSteel,2025,High costs associated with developing and implementing low-carbon certification and labeling schemes for IoT and sensor technology for data centers and infrastructure,1
15,NipponSteel,2025,Difficulty in achieving consumer awareness and demand for low-carbon IoT and sensor technology for data centers and infrastructure services,1
15,NipponSteel,2025,Limited availability of low-carbon robotics and automation for data centers and infrastructure,1
15,NipponSteel,2025,High costs associated with developing and implementing low-carbon robotics and automation for data centers and infrastructure,1
15,NipponSteel,2025,Difficulty in achieving economies of scale with low-carbon robotics and automation for data centers and infrastructure,1
15,NipponSteel,2025,Limited availability of low-carbon certification and labeling schemes for robotics and automation for data centers and infrastructure,1
15,NipponSteel,2025,High costs associated with developing and implementing low-carbon certification and labeling schemes for robotics and automation for data centers and infrastructure,1
15,NipponSteel,2025,Difficulty in achieving consumer awareness and demand for low-carbon robotics and automation for data centers and infrastructure services,1
15,NipponSteel,2025,Limited availability of low-carbon 5G and telecommunications for data centers and infrastructure,1
15,NipponSteel,2025,High costs associated with developing and implementing low-carbon 5G and telecommunications for data centers and infrastructure,1
15,NipponSteel,2025,Difficulty in achieving economies of scale with low-carbon 5G and telecommunications for data centers and infrastructure,1
15,NipponSteel,2025,Limited availability of low-carbon certification and labeling schemes for 5G and telecommunications for data centers and infrastructure,1
15,NipponSteel,2025,High costs associated with developing and implementing low-carbon certification and labeling schemes for 5G and telecommunications for data centers and infrastructure,1
15,NipponSteel,2025,Difficulty in achieving consumer awareness and demand for low-carbon 5G and telecommunications for data centers and infrastructure services,1
15,NipponSteel,2025,Limited availability of low-carbon cloud computing for data centers and infrastructure,1
15,NipponSteel,2025,High costs associated with developing and implementing low-carbon cloud computing for data centers and infrastructure,1
15,NipponSteel,2025,Difficulty in achieving economies of scale with low-carbon cloud computing for data centers and infrastructure,1
15,NipponSteel,2025,Limited availability of low-carbon certification and labeling schemes for cloud computing for data centers and infrastructure,1
15,NipponSteel,2025,High costs associated with developing and implementing low-carbon certification and labeling schemes for cloud computing for data centers and infrastructure,1
15,NipponSteel,2025,Difficulty in achieving consumer awareness and demand for low-carbon cloud computing for data centers and infrastructure services,1
